Time[s], level
21338,	31,	0,	ch:82-7
21355,	17,	0,	ch:82-6
21382,	27,	0,	ch:82-5
21422,	40,	0,	ch:82-4
21466,	44,	0,	ch:82-3
21491,	25,	0,	ch:82-2
21503,	12,	0,	ch:82-1
21529,	26,	0,	ch:82-0
21558,	29,	1,	ch:82-T
21593,	35,	0,	ch:83-S
21639,	46,	0,	ch:83-7
21664,	25,	0,	ch:83-6
21670,	6,	0,	ch:83-5
21715,	45,	0,	ch:83-4
21738,	23,	0,	ch:83-3
21743,	5,	0,	ch:83-2
21788,	45,	0,	ch:83-1
21812,	24,	0,	ch:83-0
21817,	5,	1,	ch:83-T
21865,	48,	0,	ch:84-S
21888,	23,	0,	ch:84-7
21894,	6,	0,	ch:84-6
21941,	47,	0,	ch:84-5
21972,	31,	0,	ch:84-4
21987,	15,	0,	ch:84-3
22014,	27,	0,	ch:84-2
22039,	25,	0,	ch:84-1
22046,	7,	0,	ch:84-0
22071,	25,	1,	ch:84-T
22107,	36,	0,	ch:85-S
22116,	9,	0,	ch:85-7
22168,	52,	0,	ch:85-6
22198,	30,	0,	ch:85-5
22216,	18,	0,	ch:85-4
22249,	33,	0,	ch:85-3
22279,	30,	0,	ch:85-2
22297,	18,	0,	ch:85-1
22324,	27,	0,	ch:85-0
22357,	33,	1,	ch:85-T
22404,	47,	0,	ch:86-S
22426,	22,	0,	ch:86-7
22431,	5,	0,	ch:86-6
22476,	45,	0,	ch:86-5
22508,	32,	0,	ch:86-4
22525,	17,	0,	ch:86-3
22555,	30,	0,	ch:86-2
22587,	32,	0,	ch:86-1
22637,	50,	0,	ch:86-0
22675,	38,	1,	ch:86-T
22684,	9,	0,	ch:87-S
22708,	24,	0,	ch:87-7
22735,	27,	0,	ch:87-6
22765,	30,	0,	ch:87-5
22791,	26,	0,	ch:87-4
22801,	10,	0,	ch:87-3
22835,	34,	0,	ch:87-2
22866,	31,	0,	ch:87-1
22886,	20,	0,	ch:87-0
22894,	8,	1,	ch:87-T
22926,	32,	0,	ch:88-S
22934,	8,	0,	ch:88-7
22956,	22,	0,	ch:88-6
22965,	9,	0,	ch:88-5
23015,	50,	0,	ch:88-4
23062,	47,	0,	ch:88-3
23087,	25,	0,	ch:88-2
23098,	11,	0,	ch:88-1
23129,	31,	0,	ch:88-0
23153,	24,	1,	ch:88-T
23205,	52,	0,	ch:89-S
23235,	30,	0,	ch:89-7
23253,	18,	0,	ch:89-6
23280,	27,	0,	ch:89-5
23311,	31,	0,	ch:89-4
23362,	51,	0,	ch:89-3
23393,	31,	0,	ch:89-2
23411,	18,	0,	ch:89-1
23447,	36,	0,	ch:89-0
23475,	28,	1,	ch:89-T
23529,	54,	0,	ch:90-S
23565,	36,	0,	ch:90-7
23573,	8,	0,	ch:90-6
23602,	29,	0,	ch:90-5
23655,	53,	0,	ch:90-4
23688,	33,	0,	ch:90-3
23712,	24,	0,	ch:90-2
23727,	15,	0,	ch:90-1
23759,	32,	0,	ch:90-0
23811,	52,	1,	ch:90-T
23840,	29,	0,	ch:91-S
23866,	26,	0,	ch:91-7
23889,	23,	0,	ch:91-6
23894,	5,	0,	ch:91-5
23939,	45,	0,	ch:91-4
23971,	32,	0,	ch:91-3
23986,	15,	0,	ch:91-2
24013,	27,	0,	ch:91-1
24044,	31,	0,	ch:91-0
24090,	46,	1,	ch:91-T
24114,	24,	0,	ch:92-S
24148,	34,	0,	ch:92-7
24178,	30,	0,	ch:92-6
24196,	18,	0,	ch:92-5
24224,	28,	0,	ch:92-4
24253,	29,	0,	ch:92-3
24276,	23,	0,	ch:92-2
24302,	26,	0,	ch:92-1
24315,	13,	0,	ch:92-0
24345,	30,	1,	ch:92-T
24376,	31,	0,	ch:93-S
24383,	7,	0,	ch:93-7
24405,	22,	0,	ch:93-6
24428,	23,	0,	ch:93-5
24466,	38,	0,	ch:93-4
24519,	53,	0,	ch:93-3
24548,	29,	0,	ch:93-2
24568,	20,	0,	ch:93-1
24604,	36,	0,	ch:93-0
24631,	27,	1,	ch:93-T
24652,	21,	0,	ch:94-S
24675,	23,	0,	ch:94-7
24705,	30,	0,	ch:94-6
24717,	12,	0,	ch:94-5
24728,	11,	0,	ch:94-4
24738,	10,	0,	ch:94-3
24744,	6,	0,	ch:94-2
24770,	26,	0,	ch:94-1
24795,	25,	0,	ch:94-0
24818,	23,	1,	ch:94-T
24871,	53,	0,	ch:95-S
24901,	30,	0,	ch:95-7
24922,	21,	0,	ch:95-6
24957,	35,	0,	ch:95-5
24987,	30,	0,	ch:95-4
25007,	20,	0,	ch:95-3
25042,	35,	0,	ch:95-2
25069,	27,	0,	ch:95-1
25101,	32,	0,	ch:95-0
25111,	10,	1,	ch:95-T
25164,	53,	0,	ch:96-S
25188,	24,	0,	ch:96-7
25193,	5,	0,	ch:96-6
25238,	45,	0,	ch:96-5
25269,	31,	0,	ch:96-4
25285,	16,	0,	ch:96-3
25305,	20,	0,	ch:96-2
25332,	27,	0,	ch:96-1
25363,	31,	0,	ch:96-0
25391,	28,	1,	ch:96-T
25430,	39,	0,	ch:97-S
25455,	25,	0,	ch:97-7
25466,	11,	0,	ch:97-6
25495,	29,	0,	ch:97-5
25524,	29,	0,	ch:97-4
25542,	18,	0,	ch:97-3
25572,	30,	0,	ch:97-2
25597,	25,	0,	ch:97-1
25607,	10,	0,	ch:97-0
25615,	8,	1,	ch:97-T
25649,	34,	0,	ch:98-S
25667,	18,	0,	ch:98-7
25675,	8,	0,	ch:98-6
25686,	11,	0,	ch:98-5
25694,	8,	0,	ch:98-4
25704,	10,	0,	ch:98-3
25724,	20,	0,	ch:98-2
25773,	49,	0,	ch:98-1
25797,	24,	0,	ch:98-0
25802,	5,	1,	ch:98-T
25850,	48,	0,	ch:99-S
25874,	24,	0,	ch:99-7
25879,	5,	0,	ch:99-6
25926,	47,	0,	ch:99-5
25956,	30,	0,	ch:99-4
25982,	26,	0,	ch:99-3
26011,	29,	0,	ch:99-2
26031,	20,	0,	ch:99-1
26064,	33,	0,	ch:99-0
26094,	30,	1,	ch:99-T
26112,	18,	0,	ch:100-S
26142,	30,	0,	ch:100-7
26165,	23,	0,	ch:100-6
26170,	5,	0,	ch:100-5
26216,	46,	0,	ch:100-4
26249,	33,	0,	ch:100-3
26261,	12,	0,	ch:100-2
26284,	23,	0,	ch:100-1
26330,	46,	0,	ch:100-0
26357,	27,	1,	ch:100-T
26384,	27,	0,	ch:101-S
26412,	28,	0,	ch:101-7
26424,	12,	0,	ch:101-6
26459,	35,	0,	ch:101-5
26475,	16,	0,	ch:101-4
26512,	37,	0,	ch:101-3
26526,	14,	0,	ch:101-2
26557,	31,	0,	ch:101-1
26584,	27,	0,	ch:101-0
26604,	20,	1,	ch:101-T
26634,	30,	0,	ch:102-S
26664,	30,	0,	ch:102-7
26707,	43,	0,	ch:102-6
26737,	30,	0,	ch:102-5
26761,	24,	0,	ch:102-4
26769,	8,	0,	ch:102-3
26790,	21,	0,	ch:102-2
26800,	10,	0,	ch:102-1
26836,	36,	0,	ch:102-0
26848,	12,	1,	ch:102-T
26881,	33,	0,	ch:103-S
26890,	9,	0,	ch:103-7
26901,	11,	0,	ch:103-6
26928,	27,	0,	ch:103-5
26939,	11,	0,	ch:103-4
26974,	35,	0,	ch:103-3
27001,	27,	0,	ch:103-2
27013,	12,	0,	ch:103-1
27029,	16,	0,	ch:103-0
27039,	10,	1,	ch:103-T
27095,	56,	0,	ch:104-S
27102,	7,	0,	ch:104-7
27135,	33,	0,	ch:104-6
27163,	28,	0,	ch:104-5
27186,	23,	0,	ch:104-4
27197,	11,	0,	ch:104-3
27223,	26,	0,	ch:104-2
27233,	10,	0,	ch:104-1
27256,	23,	0,	ch:104-0
27280,	24,	1,	ch:104-T
27303,	23,	0,	ch:105-S
27318,	15,	0,	ch:105-7
27353,	35,	0,	ch:105-6
27372,	19,	0,	ch:105-5
27407,	35,	0,	ch:105-4
27437,	30,	0,	ch:105-3
27466,	29,	0,	ch:105-2
27474,	8,	0,	ch:105-1
27493,	19,	0,	ch:105-0
27506,	13,	1,	ch:105-T
27527,	21,	0,	ch:106-S
27545,	18,	0,	ch:106-7
27554,	9,	0,	ch:106-6
27559,	5,	0,	ch:106-5
27589,	30,	0,	ch:106-4
27617,	28,	0,	ch:106-3
27645,	28,	0,	ch:106-2
27671,	26,	0,	ch:106-1
27701,	30,	0,	ch:106-0
27723,	22,	1,	ch:106-T
27778,	55,	0,	ch:107-S
27803,	25,	0,	ch:107-7
27811,	8,	0,	ch:107-6
27842,	31,	0,	ch:107-5
27875,	33,	0,	ch:107-4
27889,	14,	0,	ch:107-3
27904,	15,	0,	ch:107-2
27911,	7,	0,	ch:107-1
27922,	11,	0,	ch:107-0
27941,	19,	1,	ch:107-T
27975,	34,	0,	ch:108-S
28005,	30,	0,	ch:108-7
28011,	6,	0,	ch:108-6
28059,	48,	0,	ch:108-5
28090,	31,	0,	ch:108-4
28105,	15,	0,	ch:108-3
28132,	27,	0,	ch:108-2
28157,	25,	0,	ch:108-1
28164,	7,	0,	ch:108-0
28189,	25,	1,	ch:108-T
28217,	28,	0,	ch:109-S
28241,	24,	0,	ch:109-7
28246,	5,	0,	ch:109-6
28271,	25,	0,	ch:109-5
28295,	24,	0,	ch:109-4
28321,	26,	0,	ch:109-3
28328,	7,	0,	ch:109-2
28347,	19,	0,	ch:109-1
28374,	27,	0,	ch:109-0
28408,	34,	1,	ch:109-T
28460,	52,	0,	ch:110-S
28485,	25,	0,	ch:110-7
28495,	10,	0,	ch:110-6
28503,	8,	0,	ch:110-5
28510,	7,	0,	ch:110-4
28554,	44,	0,	ch:110-3
28577,	23,	0,	ch:110-2
28588,	11,	0,	ch:110-1
28605,	17,	0,	ch:110-0
28620,	15,	1,	ch:110-T
28639,	19,	0,	ch:111-S
28661,	22,	0,	ch:111-7
28671,	10,	0,	ch:111-6
28682,	11,	0,	ch:111-5
28698,	16,	0,	ch:111-4
28730,	32,	0,	ch:111-3
28792,	62,	0,	ch:111-2
28850,	58,	0,	ch:111-1
28898,	48,	0,	ch:111-0
28946,	48,	1,	ch:111-T
28998,	52,	0,	ch:112-S
29049,	51,	0,	ch:112-7
29108,	59,	0,	ch:112-6
29138,	30,	0,	ch:112-5
29158,	20,	0,	ch:112-4
29188,	30,	0,	ch:112-3
29228,	40,	0,	ch:112-2
29280,	52,	0,	ch:112-1
29310,	30,	0,	ch:112-0
29373,	63,	1,	ch:112-T
29396,	23,	0,	ch:113-S
29411,	15,	0,	ch:113-7
29468,	57,	0,	ch:113-6
29497,	29,	0,	ch:113-5
29526,	29,	0,	ch:113-4
29555,	29,	0,	ch:113-3
29567,	12,	0,	ch:113-2
29619,	52,	0,	ch:113-1
29643,	24,	0,	ch:113-0
29648,	5,	1,	ch:113-T
29698,	50,	0,	ch:114-S
29721,	23,	0,	ch:114-7
29727,	6,	0,	ch:114-6
29777,	50,	0,	ch:114-5
29796,	19,	0,	ch:114-4
29824,	28,	0,	ch:114-3
29850,	26,	0,	ch:114-2
29910,	60,	0,	ch:114-1
29934,	24,	0,	ch:114-0
29961,	27,	1,	ch:114-T
29987,	26,	0,	ch:115-S
29993,	6,	0,	ch:115-7
30041,	48,	0,	ch:115-6
30066,	25,	0,	ch:115-5
30072,	6,	0,	ch:115-4
30117,	45,	0,	ch:115-3
30140,	23,	0,	ch:115-2
30152,	12,	0,	ch:115-1
30175,	23,	0,	ch:115-0
30225,	50,	1,	ch:115-T
30251,	26,	0,	ch:116-S
30274,	23,	0,	ch:116-7
30295,	21,	0,	ch:116-6
30300,	5,	0,	ch:116-5
30340,	40,	0,	ch:116-4
30362,	22,	0,	ch:116-3
30387,	25,	0,	ch:116-2
30410,	23,	0,	ch:116-1
30434,	24,	0,	ch:116-0
30461,	27,	1,	ch:116-T
30510,	49,	0,	ch:117-S
30533,	23,	0,	ch:117-7
30557,	24,	0,	ch:117-6
30579,	22,	0,	ch:117-5
30604,	25,	0,	ch:117-4
30615,	11,	0,	ch:117-3
30671,	56,	0,	ch:117-2
30692,	21,	0,	ch:117-1
30697,	5,	0,	ch:117-0
30705,	8,	1,	ch:117-T
30741,	36,	0,	ch:118-S
30789,	48,	0,	ch:118-7
30816,	27,	0,	ch:118-6
30873,	57,	0,	ch:118-5
30894,	21,	0,	ch:118-4
30899,	5,	0,	ch:118-3
30940,	41,	0,	ch:118-2
30961,	21,	0,	ch:118-1
30987,	26,	0,	ch:118-0
31010,	23,	1,	ch:118-T
31059,	49,	0,	ch:119-S
31080,	21,	0,	ch:119-7
31085,	5,	0,	ch:119-6
31127,	42,	0,	ch:119-5
31148,	21,	0,	ch:119-4
31174,	26,	0,	ch:119-3
31204,	30,	0,	ch:119-2
31212,	8,	0,	ch:119-1
31265,	53,	0,	ch:119-0
31305,	40,	1,	ch:119-T
31350,	45,	0,	ch:120-S
31389,	39,	0,	ch:120-7
31429,	40,	0,	ch:120-6
31437,	8,	0,	ch:120-5
31480,	43,	0,	ch:120-4
31520,	40,	0,	ch:120-3
31560,	40,	0,	ch:120-2
31601,	41,	0,	ch:120-1
31641,	40,	0,	ch:120-0
31682,	41,	1,	ch:120-T
31728,	46,	0,	ch:121-S
31767,	39,	0,	ch:121-7
31807,	40,	0,	ch:121-6
31847,	40,	0,	ch:121-5
31896,	49,	0,	ch:121-4
31918,	22,	0,	ch:121-3
31968,	50,	0,	ch:121-2
31996,	28,	0,	ch:121-1
32012,	16,	0,	ch:121-0
32033,	21,	1,	ch:121-T
32083,	50,	0,	ch:122-S
32106,	23,	0,	ch:122-7
32129,	23,	0,	ch:122-6
32139,	10,	0,	ch:122-5
32163,	24,	0,	ch:122-4
32192,	29,	0,	ch:122-3
32218,	26,	0,	ch:122-2
32243,	25,	0,	ch:122-1
32271,	28,	0,	ch:122-0
32327,	56,	1,	ch:122-T
32347,	20,	0,	ch:123-S
32371,	24,	0,	ch:123-7
32392,	21,	0,	ch:123-6
32398,	6,	0,	ch:123-5
32439,	41,	0,	ch:123-4
32460,	21,	0,	ch:123-3
32486,	26,	0,	ch:123-2
32509,	23,	0,	ch:123-1
32519,	10,	0,	ch:123-0
32546,	27,	1,	ch:123-T
32582,	36,	0,	ch:124-S
32606,	24,	0,	ch:124-7
32631,	25,	0,	ch:124-6
32638,	7,	0,	ch:124-5
32653,	15,	0,	ch:124-4
32694,	41,	0,	ch:124-3
32714,	20,	0,	ch:124-2
32720,	6,	0,	ch:124-1
32761,	41,	0,	ch:124-0
32782,	21,	1,	ch:124-T
32828,	46,	0,	ch:125-S
32851,	23,	0,	ch:125-7
32876,	25,	0,	ch:125-6
32903,	27,	0,	ch:125-5
32947,	44,	0,	ch:125-4
32968,	21,	0,	ch:125-3
32979,	11,	0,	ch:125-2
33007,	28,	0,	ch:125-1
33013,	6,	0,	ch:125-0
33046,	33,	1,	ch:125-T
33097,	51,	0,	ch:126-S
33155,	58,	0,	ch:126-7
33206,	51,	0,	ch:126-6
33232,	26,	0,	ch:126-5
33257,	25,	0,	ch:126-4
33270,	13,	0,	ch:126-3
33290,	20,	0,	ch:126-2
33304,	14,	0,	ch:126-1
33352,	48,	0,	ch:126-0
33376,	24,	1,	ch:126-T
33423,	47,	0,	ch:127-S
33447,	24,	0,	ch:127-7
33455,	8,	0,	ch:127-6
33462,	7,	0,	ch:127-5
33511,	49,	0,	ch:127-4
33534,	23,	0,	ch:127-3
33545,	11,	0,	ch:127-2
33574,	29,	0,	ch:127-1
33614,	40,	0,	ch:127-0
33634,	20,	1,	ch:127-T
33685,	51,	0,	ch:128-S
33712,	27,	0,	ch:128-7
33768,	56,	0,	ch:128-6
33790,	22,	0,	ch:128-5
33795,	5,	0,	ch:128-4
33836,	41,	0,	ch:128-3
33856,	20,	0,	ch:128-2
33863,	7,	0,	ch:128-1
33904,	41,	0,	ch:128-0
33937,	33,	1,	ch:128-T
33983,	46,	0,	ch:129-S
34004,	21,	0,	ch:129-7
34009,	5,	0,	ch:129-6
34052,	43,	0,	ch:129-5
34072,	20,	0,	ch:129-4
34080,	8,	0,	ch:129-3
34110,	30,	0,	ch:129-2
34154,	44,	0,	ch:129-1
34201,	47,	0,	ch:129-0
34229,	28,	1,	ch:129-T
34246,	17,	0,	ch:130-S
34271,	25,	0,	ch:130-7
34301,	30,	0,	ch:130-6
34343,	42,	0,	ch:130-5
34363,	20,	0,	ch:130-4
34390,	27,	0,	ch:130-3
34412,	22,	0,	ch:130-2
34427,	15,	0,	ch:130-1
34449,	22,	0,	ch:130-0
34471,	22,	1,	ch:130-T
34491,	20,	0,	ch:131-S
34516,	25,	0,	ch:131-7
34536,	20,	0,	ch:131-6
34563,	27,	0,	ch:131-5
34583,	20,	0,	ch:131-4
34596,	13,	0,	ch:131-3
34617,	21,	0,	ch:131-2
34629,	12,	0,	ch:131-1
34641,	12,	0,	ch:131-0
34651,	10,	1,	ch:131-T
34693,	42,	0,	ch:132-S
34732,	39,	0,	ch:132-7
34752,	20,	0,	ch:132-6
34760,	8,	0,	ch:132-5
34812,	52,	0,	ch:132-4
34842,	30,	0,	ch:132-3
34868,	26,	0,	ch:132-2
34894,	26,	0,	ch:132-1
34933,	39,	0,	ch:132-0
34952,	19,	1,	ch:132-T
35001,	49,	0,	ch:133-S
35028,	27,	0,	ch:133-7
35085,	57,	0,	ch:133-6
35106,	21,	0,	ch:133-5
35131,	25,	0,	ch:133-4
35141,	10,	0,	ch:133-3
35163,	22,	0,	ch:133-2
35203,	40,	0,	ch:133-1
35235,	32,	0,	ch:133-0
35259,	24,	1,	ch:133-T
35290,	31,	0,	ch:134-S
35340,	50,	0,	ch:134-7
35368,	28,	0,	ch:134-6
35428,	60,	0,	ch:134-5
35450,	22,	0,	ch:134-4
35455,	5,	0,	ch:134-3
35496,	41,	0,	ch:134-2
35520,	24,	0,	ch:134-1
35547,	27,	0,	ch:134-0
35572,	25,	1,	ch:134-T
35622,	50,	0,	ch:135-S
35653,	31,	0,	ch:135-7
35661,	8,	0,	ch:135-6
35690,	29,	0,	ch:135-5
35735,	45,	0,	ch:135-4
35775,	40,	0,	ch:135-3
35821,	46,	0,	ch:135-2
35861,	40,	0,	ch:135-1
35902,	41,	0,	ch:135-0
35944,	42,	1,	ch:135-T
35994,	50,	0,	ch:136-S
36038,	44,	0,	ch:136-7
36079,	41,	0,	ch:136-6
36119,	40,	0,	ch:136-5
36159,	40,	0,	ch:136-4
36199,	40,	0,	ch:136-3
36242,	43,	0,	ch:136-2
36288,	46,	0,	ch:136-1
36334,	46,	0,	ch:136-0
36374,	40,	1,	ch:136-T
36422,	48,	0,	ch:137-S
36464,	42,	0,	ch:137-7
36503,	39,	0,	ch:137-6
36546,	43,	0,	ch:137-5
36588,	42,	0,	ch:137-4
36634,	46,	0,	ch:137-3
36684,	50,	0,	ch:137-2
36735,	51,	0,	ch:137-1
36782,	47,	0,	ch:137-0
36822,	40,	1,	ch:137-T
36869,	47,	0,	ch:138-S
36908,	39,	0,	ch:138-7
36948,	40,	0,	ch:138-6
36956,	8,	0,	ch:138-5
37000,	44,	0,	ch:138-4
37048,	48,	0,	ch:138-3
37076,	28,	0,	ch:138-2
37084,	8,	0,	ch:138-1
37092,	8,	0,	ch:138-0
37122,	30,	1,	ch:138-T
37167,	45,	0,	ch:139-S
37175,	8,	0,	ch:139-7
37197,	22,	0,	ch:139-6
37219,	22,	0,	ch:139-5
37239,	20,	0,	ch:139-4
37245,	6,	0,	ch:139-3
37277,	32,	0,	ch:139-2
37320,	43,	0,	ch:139-1
37343,	23,	0,	ch:139-0
37354,	11,	1,	ch:139-T
37382,	28,	0,	ch:140-S
37403,	21,	0,	ch:140-7
37408,	5,	0,	ch:140-6
37452,	44,	0,	ch:140-5
37473,	21,	0,	ch:140-4
37478,	5,	0,	ch:140-3
37519,	41,	0,	ch:140-2
37542,	23,	0,	ch:140-1
37568,	26,	0,	ch:140-0
37594,	26,	1,	ch:140-T
37642,	48,	0,	ch:141-S
37662,	20,	0,	ch:141-7
37669,	7,	0,	ch:141-6
37716,	47,	0,	ch:141-5
37736,	20,	0,	ch:141-4
37748,	12,	0,	ch:141-3
37792,	44,	0,	ch:141-2
37810,	18,	0,	ch:141-1
37821,	11,	0,	ch:141-0
37867,	46,	1,	ch:141-T
37910,	43,	0,	ch:142-S
37929,	19,	0,	ch:142-7
37934,	5,	0,	ch:142-6
37974,	40,	0,	ch:142-5
37998,	24,	0,	ch:142-4
38003,	5,	0,	ch:142-3
38043,	40,	0,	ch:142-2
38062,	19,	0,	ch:142-1
38073,	11,	0,	ch:142-0
38088,	15,	1,	ch:142-T
38119,	31,	0,	ch:143-S
38138,	19,	0,	ch:143-7
38164,	26,	0,	ch:143-6
38202,	38,	0,	ch:143-5
38246,	44,	0,	ch:143-4
38252,	6,	0,	ch:143-3
38293,	41,	0,	ch:143-2
38331,	38,	0,	ch:143-1
38376,	45,	0,	ch:143-0
38384,	8,	1,	ch:143-T
38415,	31,	0,	ch:144-S
38453,	38,	0,	ch:144-7
38490,	37,	0,	ch:144-6
38527,	37,	0,	ch:144-5
38570,	43,	0,	ch:144-4
38609,	39,	0,	ch:144-3
38652,	43,	0,	ch:144-2
38690,	38,	0,	ch:144-1
38734,	44,	0,	ch:144-0
38778,	44,	1,	ch:144-T
38821,	43,	0,	ch:145-S
38859,	38,	0,	ch:145-7
38904,	45,	0,	ch:145-6
38956,	52,	0,	ch:145-5
38994,	38,	0,	ch:145-4
39002,	8,	0,	ch:145-3
39040,	38,	0,	ch:145-2
39078,	38,	0,	ch:145-1
39115,	37,	0,	ch:145-0
39152,	37,	1,	ch:145-T
39195,	43,	0,	ch:146-S
39233,	38,	0,	ch:146-7
39270,	37,	0,	ch:146-6
39307,	37,	0,	ch:146-5
39345,	38,	0,	ch:146-4
39382,	37,	0,	ch:146-3
39419,	37,	0,	ch:146-2
39427,	8,	0,	ch:146-1
39466,	39,	0,	ch:146-0
39503,	37,	1,	ch:146-T
39546,	43,	0,	ch:147-S
39584,	38,	0,	ch:147-7
39622,	38,	0,	ch:147-6
39667,	45,	0,	ch:147-5
39706,	39,	0,	ch:147-4
39714,	8,	0,	ch:147-3
39754,	40,	0,	ch:147-2
39799,	45,	0,	ch:147-1
39839,	40,	0,	ch:147-0
39884,	45,	1,	ch:147-T
39927,	43,	0,	ch:148-S
39966,	39,	0,	ch:148-7
40006,	40,	0,	ch:148-6
40043,	37,	0,	ch:148-5
40084,	41,	0,	ch:148-4
40121,	37,	0,	ch:148-3
40160,	39,	0,	ch:148-2
40198,	38,	0,	ch:148-1
40238,	40,	0,	ch:148-0
40276,	38,	1,	ch:148-T
40321,	45,	0,	ch:149-S
40362,	41,	0,	ch:149-7
40399,	37,	0,	ch:149-6
40439,	40,	0,	ch:149-5
40477,	38,	0,	ch:149-4
40518,	41,	0,	ch:149-3
40557,	39,	0,	ch:149-2
40599,	42,	0,	ch:149-1
40640,	41,	0,	ch:149-0
40679,	39,	1,	ch:149-T
40727,	48,	0,	ch:150-S
40766,	39,	0,	ch:150-7
40807,	41,	0,	ch:150-6
40844,	37,	0,	ch:150-5
40886,	42,	0,	ch:150-4
40930,	44,	0,	ch:150-3
40974,	44,	0,	ch:150-2
41013,	39,	0,	ch:150-1
41055,	42,	0,	ch:150-0
41093,	38,	1,	ch:150-T
41135,	42,	0,	ch:151-S
41180,	45,	0,	ch:151-7
41218,	38,	0,	ch:151-6
41256,	38,	0,	ch:151-5
41294,	38,	0,	ch:151-4
41301,	7,	0,	ch:151-3
41340,	39,	0,	ch:151-2
41378,	38,	0,	ch:151-1
41415,	37,	0,	ch:151-0
41423,	8,	1,	ch:151-T
41466,	43,	0,	ch:152-S
41503,	37,	0,	ch:152-7
41540,	37,	0,	ch:152-6
41548,	8,	0,	ch:152-5
41589,	41,	0,	ch:152-4
41627,	38,	0,	ch:152-3
41664,	37,	0,	ch:152-2
41702,	38,	0,	ch:152-1
41739,	37,	0,	ch:152-0
41780,	41,	1,	ch:152-T
41822,	42,	0,	ch:153-S
41859,	37,	0,	ch:153-7
41896,	37,	0,	ch:153-6
41934,	38,	0,	ch:153-5
41971,	37,	0,	ch:153-4
42012,	41,	0,	ch:153-3
42056,	44,	0,	ch:153-2
42101,	45,	0,	ch:153-1
42139,	38,	0,	ch:153-0
42184,	45,	1,	ch:153-T
42226,	42,	0,	ch:154-S
42265,	39,	0,	ch:154-7
42303,	38,	0,	ch:154-6
42347,	44,	0,	ch:154-5
42386,	39,	0,	ch:154-4
42425,	39,	0,	ch:154-3
42469,	44,	0,	ch:154-2
42507,	38,	0,	ch:154-1
42552,	45,	0,	ch:154-0
42590,	38,	1,	ch:154-T
42633,	43,	0,	ch:155-S
42677,	44,	0,	ch:155-7
42716,	39,	0,	ch:155-6
42740,	24,	0,	ch:155-5
42779,	39,	0,	ch:155-4
42826,	47,	0,	ch:155-3
42863,	37,	0,	ch:155-2
42904,	41,	0,	ch:155-1
42941,	37,	0,	ch:155-0
42978,	37,	1,	ch:155-T
43026,	48,	0,	ch:156-S
43066,	40,	0,	ch:156-7
43105,	39,	0,	ch:156-6
43143,	38,	0,	ch:156-5
43180,	37,	0,	ch:156-4
43218,	38,	0,	ch:156-3
43255,	37,	0,	ch:156-2
43293,	38,	0,	ch:156-1
43330,	37,	0,	ch:156-0
43367,	37,	1,	ch:156-T
43410,	43,	0,	ch:157-S
43447,	37,	0,	ch:157-7
43484,	37,	0,	ch:157-6
43522,	38,	0,	ch:157-5
43563,	41,	0,	ch:157-4
43602,	39,	0,	ch:157-3
43639,	37,	0,	ch:157-2
43676,	37,	0,	ch:157-1
43714,	38,	0,	ch:157-0
43738,	24,	1,	ch:157-T
43769,	31,	0,	ch:158-S
43807,	38,	0,	ch:158-7
43846,	39,	0,	ch:158-6
43884,	38,	0,	ch:158-5
43928,	44,	0,	ch:158-4
43967,	39,	0,	ch:158-3
44013,	46,	0,	ch:158-2
44053,	40,	0,	ch:158-1
44108,	55,	0,	ch:158-0
44144,	36,	1,	ch:158-T
44190,	46,	0,	ch:159-S
44227,	37,	0,	ch:159-7
44270,	43,	0,	ch:159-6
44307,	37,	0,	ch:159-5
44346,	39,	0,	ch:159-4
44383,	37,	0,	ch:159-3
44429,	46,	0,	ch:159-2
44455,	26,	0,	ch:159-1
44470,	15,	0,	ch:159-0
44501,	31,	1,	ch:159-T
44521,	20,	0,	ch:160-S
44531,	10,	0,	ch:160-7
44550,	19,	0,	ch:160-6
44576,	26,	0,	ch:160-5
44597,	21,	0,	ch:160-4
44621,	24,	0,	ch:160-3
44639,	18,	0,	ch:160-2
44651,	12,	0,	ch:160-1
44692,	41,	0,	ch:160-0
44731,	39,	1,	ch:160-T
44774,	43,	0,	ch:161-S
44818,	44,	0,	ch:161-7
44861,	43,	0,	ch:161-6
44898,	37,	0,	ch:161-5
44935,	37,	0,	ch:161-4
44972,	37,	0,	ch:161-3
45010,	38,	0,	ch:161-2
45047,	37,	0,	ch:161-1
45084,	37,	0,	ch:161-0
45122,	38,	1,	ch:161-T
45167,	45,	0,	ch:162-S
45205,	38,	0,	ch:162-7
45242,	37,	0,	ch:162-6
45279,	37,	0,	ch:162-5
45316,	37,	0,	ch:162-4
45354,	38,	0,	ch:162-3
45397,	43,	0,	ch:162-2
45445,	48,	0,	ch:162-1
45470,	25,	0,	ch:162-0
45490,	20,	1,	ch:162-T
45537,	47,	0,	ch:163-S
45556,	19,	0,	ch:163-7
45562,	6,	0,	ch:163-6
45603,	41,	0,	ch:163-5
45623,	20,	0,	ch:163-4
45647,	24,	0,	ch:163-3
45665,	18,	0,	ch:163-2
45692,	27,	0,	ch:163-1
45709,	17,	0,	ch:163-0
45732,	23,	1,	ch:163-T
45750,	18,	0,	ch:164-S
45773,	23,	0,	ch:164-7
45790,	17,	0,	ch:164-6
45815,	25,	0,	ch:164-5
